,date,usd,jpy,eur,cny
1658,2010-11-26,"1,152.00","1,373.88","1,530.32",172.97
1659,2010-11-29,"1,152.50","1,372.51","1,528.10",172.93
1660,2010-11-30,"1,159.50","1,379.70","1,514.89",173.92
1661,2010-12-01,"1,148.00","1,369.93","1,500.44",172.19
1662,2010-12-02,"1,152.00","1,370.61","1,512.46",173.02
1663,2010-12-03,"1,138.50","1,361.19","1,506.80",170.91
1664,2010-12-06,"1,135.00","1,370.44","1,510.69",170.61
1665,2010-12-07,"1,132.00","1,367.98","1,509.52",170.36
1666,2010-12-08,"1,144.00","1,364.02","1,512.02",171.85
1667,2010-12-09,"1,139.00","1,359.03","1,512.59",171.16
1668,2010-12-10,"1,140.00","1,361.68","1,508.79",171.45
1669,2010-12-13,"1,144.00","1,357.54","1,510.77",171.75
1670,2010-12-14,"1,141.00","1,368.93","1,533.96",171.42
1671,2010-12-15,"1,157.00","1,378.20","1,543.90",173.81
1672,2010-12-16,"1,152.00","1,370.12","1,526.17",172.95
1673,2010-12-17,"1,155.00","1,375.33","1,535.92",173.33
1674,2010-12-20,"1,155.00","1,377.30","1,519.98",173.05
1675,2010-12-21,"1,155.00","1,379.60","1,519.40",173.44
1676,2010-12-22,"1,151.00","1,375.15","1,512.76",173.19
1677,2010-12-23,"1,151.00","1,386.75","1,507.23",173.28
1678,2010-12-24,"1,150.00","1,387.21","1,511.10",173.53
1679,2010-12-27,"1,151.00","1,390.60","1,512.99",173.68
1680,2010-12-28,"1,148.50","1,394.15","1,520.04",173.4
1681,2010-12-29,"1,144.00","1,391.73","1,501.04",172.75
1682,2010-12-30,"1,134.00","1,391.24","1,500.85",171.71
1683,2010-12-31,"1,120.00","1,376.26","1,494.08",169.88
1684,2011-01-03,"1,125.00","1,383.42","1,496.25",170.71
1685,2011-01-04,"1,121.00","1,364.08","1,497.10",169.73
1686,2011-01-05,"1,127.00","1,373.39","1,492.15",170.29
1687,2011-01-06,"1,118.00","1,345.69","1,467.26",168.75
1688,2011-01-07,"1,125.50","1,346.45","1,460.22",169.7
1689,2011-01-10,"1,125.50","1,353.58","1,450.43",169.63
1690,2011-01-11,"1,124.00","1,352.75","1,454.12",169.79
1691,2011-01-12,"1,119.00","1,347.22","1,456.04",169.45
1692,2011-01-13,"1,113.00","1,339.19","1,461.04",168.59
1693,2011-01-14,"1,115.00","1,351.35","1,496.22",169.27
1694,2011-01-17,"1,117.00","1,346.76","1,484.83",169.53
1695,2011-01-18,"1,113.50","1,350.02","1,489.64",169.13
1696,2011-01-19,"1,112.00","1,352.80","1,496.20",168.92
1697,2011-01-20,"1,121.00","1,364.91","1,509.65",170.3
1698,2011-01-21,"1,122.00","1,355.24","1,520.09",170.4
1699,2011-01-24,"1,121.50","1,353.65","1,522.66",170.35
1700,2011-01-25,"1,118.50","1,356.58","1,525.41",169.96
1701,2011-01-26,"1,116.50","1,360.76","1,529.05",169.61
1702,2011-01-27,"1,115.00","1,346.62","1,523.42",169.41
1703,2011-01-28,"1,114.00","1,348.18","1,525.62",169.25
1704,2011-01-31,"1,121.50","1,366.02","1,526.70",169.8
1705,2011-02-01,"1,117.00","1,364.69","1,531.97",169.41
1706,2011-02-07,"1,106.00","1,344.52","1,506.70",168.64
1707,2011-02-08,"1,102.00","1,343.41","1,501.81",168.1
1708,2011-02-09,"1,109.00","1,342.78","1,513.01",168.29
1709,2011-02-10,"1,120.50","1,354.57","1,528.36",170.04
1710,2011-02-11,"1,127.00","1,349.86","1,527.65",171.1
1711,2011-02-14,"1,124.50","1,350.10","1,514.59",170.61
1712,2011-02-15,"1,121.00","1,342.51","1,515.26",170.12
1713,2011-02-16,"1,116.50","1,333.93","1,512.86",169.45
1714,2011-02-17,"1,117.00","1,336.92","1,514.09",169.58
1715,2011-02-18,"1,113.00","1,334.53","1,511.34",169.33
1716,2011-02-21,"1,117.50","1,344.28","1,530.30",170.17
1717,2011-02-22,"1,129.00","1,359.42","1,530.13",171.66
1718,2011-02-23,"1,123.50","1,358.52","1,540.09",170.74
1719,2011-02-24,"1,135.00","1,384.99","1,560.51",172.64
1720,2011-02-25,"1,128.00","1,376.45","1,557.09",171.57
1721,2011-02-28,"1,128.00","1,378.97","1,556.08",171.57
1722,2011-03-02,"1,127.00","1,376.24","1,552.78",171.53
1723,2011-03-03,"1,121.00","1,370.25","1,553.03",170.56
1724,2011-03-04,"1,116.00","1,354.20","1,557.94",169.89
1725,2011-03-07,"1,118.50","1,363.03","1,563.10",170.31
1726,2011-03-08,"1,118.00","1,355.97","1,557.71",170.25
1727,2011-03-09,"1,116.50","1,347.13","1,548.59",169.97
1728,2011-03-10,"1,123.00","1,355.30","1,554.23",170.88
1729,2011-03-11,"1,123.50","1,358.36","1,554.25",170.91
1730,2011-03-14,"1,127.00","1,377.25","1,568.11",171.43
1731,2011-03-15,"1,134.00","1,390.90","1,580.23",172.6
1732,2011-03-16,"1,131.00","1,399.41","1,580.01",172.08
1733,2011-03-17,"1,134.00","1,434.90","1,585.11",172.56
1734,2011-03-18,"1,129.00","1,386.47","1,586.58",171.88
1735,2011-03-21,"1,124.00","1,385.43","1,593.16",171.3
1736,2011-03-22,"1,120.00","1,381.01","1,594.88",170.76
1737,2011-03-23,"1,123.00","1,389.51","1,593.42",171.19
1738,2011-03-24,"1,119.50","1,384.15","1,577.82",170.71
1739,2011-03-25,"1,113.50","1,371.64","1,575.60",169.73
1740,2011-03-28,"1,114.00","1,362.69","1,567.29",169.89
1741,2011-03-29,"1,110.50","1,359.07","1,571.02",169.26
1742,2011-03-30,"1,101.00","1,325.55","1,553.95",167.81
1743,2011-03-31,"1,096.50","1,323.96","1,558.13",167.43
1744,2011-04-01,"1,091.00","1,303.31","1,545.62",166.6
1745,2011-04-04,"1,087.00","1,293.28","1,544.63",166.23
1746,2011-04-05,"1,090.00","1,293.31","1,546.06",166.67
1747,2011-04-06,"1,086.00","1,279.91","1,552.44",166.01
1748,2011-04-07,"1,088.50","1,276.83","1,556.23",166.33
1749,2011-04-08,"1,083.50","1,271.71","1,560.67",165.69
1750,2011-04-11,"1,086.00","1,283.23","1,569.16",166.17
1751,2011-04-12,"1,091.00","1,293.27","1,576.06",166.72
1752,2011-04-13,"1,087.00","1,294.82","1,576.48",166.38
1753,2011-04-14,"1,088.50","1,305.94","1,577.13",166.6
1754,2011-04-15,"1,090.00","1,309.31","1,576.14",166.89
1755,2011-04-18,"1,088.50","1,313.98","1,560.26",166.67
1756,2011-04-19,"1,090.00","1,321.85","1,553.69",166.85
1757,2011-04-20,"1,080.00","1,304.03","1,562.65",165.46
1758,2011-04-21,"1,080.00","1,315.79","1,578.85",165.67
1759,2011-04-22,"1,080.50","1,318.49","1,573.75",165.87
1760,2011-04-25,"1,081.50","1,318.42","1,579.10",165.56
1761,2011-04-26,"1,084.50","1,326.61","1,585.86",166.14
1762,2011-04-27,"1,079.50","1,319.68","1,584.60",165.77
1763,2011-04-28,"1,072.00","1,314.53","1,590.85",164.85
1764,2011-04-29,"1,069.00","1,311.98","1,587.47",164.63
1765,2011-05-02,"1,065.00","1,306.91","1,577.58",164.07
1766,2011-05-03,"1,070.00","1,321.15","1,583.49",164.75
1767,2011-05-04,"1,074.00","1,326.25","1,597.04",165.33
1768,2011-05-06,"1,086.00","1,350.75","1,577.85",167.25
1769,2011-05-09,"1,081.00","1,340.53","1,559.34",166.48
1770,2011-05-11,"1,075.00","1,332.59","1,549.83",165.59
1771,2011-05-12,"1,088.00","1,343.21","1,544.20",167.44
1772,2011-05-13,"1,085.00","1,346.82","1,553.18",166.96
1773,2011-05-16,"1,092.00","1,350.15","1,543.21",167.83
1774,2011-05-17,"1,090.00","1,334.31","1,545.84",167.47
1775,2011-05-18,"1,089.00","1,343.12","1,552.37",167.39
1776,2011-05-19,"1,087.00","1,326.58","1,545.28",167.08
1777,2011-05-20,"1,082.50","1,327.08","1,552.09",166.72
1778,2011-05-23,"1,098.00","1,346.25","1,535.77",168.77
1779,2011-05-24,"1,093.50","1,334.68","1,540.74",168.3
1780,2011-05-25,"1,099.50","1,338.89","1,545.90",169.19
1781,2011-05-26,"1,089.00","1,331.30","1,542.79",167.86
1782,2011-05-27,"1,083.00","1,337.04","1,540.03",166.86
1783,2011-05-30,"1,079.50","1,335.52","1,542.07",166.49
1784,2011-05-31,"1,078.50","1,321.53","1,554.01",166.36
1785,2011-06-01,"1,074.50","1,320.51","1,547.92",165.83
1786,2011-06-02,"1,079.50","1,333.54","1,555.56",166.62
1787,2011-06-03,"1,079.50","1,339.66","1,564.74",166.5
1788,2011-06-07,"1,080.00","1,347.14","1,584.47",166.69
1789,2011-06-08,"1,081.50","1,354.41","1,584.40",167.0
1790,2011-06-09,"1,083.00","1,352.74","1,584.97",167.24
1791,2011-06-10,"1,083.00","1,352.74","1,568.29",167.21
1792,2011-06-13,"1,085.00","1,349.33","1,555.56",167.28
1793,2011-06-14,"1,083.00","1,349.03","1,566.02",167.19
1794,2011-06-15,"1,083.50","1,341.96","1,555.69",167.25
1795,2011-06-16,"1,089.00","1,349.11","1,540.83",168.14
1796,2011-06-17,"1,086.50","1,350.53","1,539.57",168.03
1797,2011-06-20,"1,086.50","1,353.05","1,546.63",167.8
1798,2011-06-21,"1,078.00","1,344.31","1,546.82",166.71
1799,2011-06-22,"1,074.00","1,338.82","1,546.45",166.17
1800,2011-06-23,"1,077.50","1,338.51","1,538.02",166.56
1801,2011-06-24,"1,081.00","1,346.87","1,544.64",166.96
1802,2011-06-27,"1,086.00","1,344.39","1,539.41",167.61
1803,2011-06-28,"1,082.50","1,339.73","1,545.81",167.28
1804,2011-06-29,"1,076.00","1,326.92","1,547.83",166.32
1805,2011-06-30,"1,067.50","1,327.90","1,546.49",165.16
1806,2011-07-01,"1,067.00","1,321.69","1,550.03",165.06
1807,2011-07-04,"1,064.00","1,320.10","1,545.14",164.58
1808,2011-07-05,"1,065.00","1,313.03","1,542.65",164.78
1809,2011-07-06,"1,065.00","1,315.79","1,530.41",164.65
1810,2011-07-07,"1,064.50","1,315.01","1,522.77",164.58
1811,2011-07-08,"1,057.00","1,299.32","1,512.78",163.48
1812,2011-07-11,"1,060.00","1,312.37","1,498.73",163.97
1813,2011-07-12,"1,069.00","1,342.96","1,485.91",165.12
1814,2011-07-13,"1,060.00","1,336.70","1,489.83",163.78
1815,2011-07-14,"1,057.00","1,338.31","1,504.43",163.65
1816,2011-07-15,"1,059.50","1,337.41","1,497.60",164.09
1817,2011-07-18,"1,061.50","1,342.82","1,491.51",164.23
1818,2011-07-19,"1,056.50","1,336.83","1,498.43",163.48
1819,2011-07-20,"1,056.00","1,339.08","1,497.09",163.56
1820,2011-07-21,"1,055.50","1,338.96","1,503.03",163.6
1821,2011-07-22,"1,052.00","1,338.76","1,515.83",163.09
1822,2011-07-25,"1,055.00","1,349.45","1,515.93",163.67
1823,2011-07-26,"1,051.00","1,346.40","1,522.90",163.2
1824,2011-07-27,"1,050.50","1,352.17","1,522.70",163.08
1825,2011-07-28,"1,051.00","1,352.81","1,511.02",163.14
1826,2011-07-29,"1,054.00","1,358.07","1,505.01",163.75
1827,2011-08-01,"1,049.00","1,354.95","1,509.51",163.02
1828,2011-08-02,"1,053.00","1,360.11","1,494.52",163.54
1829,2011-08-03,"1,058.00","1,370.11","1,509.24",164.33
1830,2011-08-04,"1,062.00","1,337.53","1,514.94",164.87
1831,2011-08-05,"1,069.00","1,361.78","1,514.02",165.99
1832,2011-08-08,"1,080.00","1,388.17","1,548.72",167.86
1833,2011-08-09,"1,084.50","1,401.16","1,545.95",168.51
1834,2011-08-10,"1,082.00","1,411.06","1,553.43",168.65
1835,2011-08-11,"1,081.00","1,412.52","1,540.75",169.07
1836,2011-08-12,"1,081.00","1,409.02","1,538.80",169.16
